survey_id,wtp,start,end,survey_type,survey_version,country,community,sex,boat_status,boat_power,boat_length,choice,package_nopackage,fishing_organization,punishment_severity,mpa,age,years_fishing,education,digits,gear_handline,gear_spear,gear_traps,gear_gillnet,gear_mobilenet,gear_statline,gear_buceo,gear_other,other_gear,fishtech_vhf,fishtech_fishfinder,fishtech_survcam,fishtech_catchapp,fishtech_gps,fishtech_vesseltrack,fishtech_other,fishtech_none,other_fishtech,enforcement_community_members,enforcement_village_leader,enforcement_village_gov,enforcement_provincial_gov,enforcement_national_gov,enforcement_none,enforcement_other,restriction_gear,restriction_size,restriction_season,restriction_spacial,restriction_quota,restriction_other,restriction_none,rank_one,rank_two,rank_three,rank_four,income_usd,opinion_a,opinion_b,opinion_c,opinion_d,opinion_e,opinion_f,opinion_g,opinion_h,opinion_i,trust_a,trust_b,trust_c,trust_d,trust_e,trust_f,trust_g,trust_h,trust_i,trust_j,trust_k,trust_l,satisfaction_a,satisfaction_b,satisfaction_c
4002,0,2019-07-10 6:44,2019-07-10 7:34,data,2,IND,MNC,M,share_employee,yes,17,1,package_chosen,no,none,no,35,20,primary,0,0,0,0,0,1,0,0,0,Purse seine,1,0,0,0,0,0,0,0,NA,0,0,0,1,0,0,0,1,1,0,0,0,0,0,weather,trash_pollutin,corruption,iuu,142,NA,disagree,agree,disagree,disagree,disagree,agree_str,agree_str,agree,trust_entirely,trust_sw,neutral,neutral,neutral,neutral,trust_sw,neutral,trust_sw,neutral,neutral,neutral,neutral,neutral,neutral
4003,2,2019-07-10 7:14,2019-07-10 7:33,data,3,IND,MNC,M,own,yes,15,2,package_chosen,yes,strong,yes,36,10,secondary,0,0,0,0,0,1,0,0,0,Purse seine,1,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,1,1,0,0,0,0,0,weather,trash_pollutin,corruption,iuu,568,agree_str,disagree,agree_str,disagree,disagree,disagree,agree_str,agree_str,agree,trust_entirely,trust_sw,neutral,distrust_entirely,neutral,trust_sw,neutral,neutral,trust_sw,neutral,neutral,neutral,neutral,neutral,unsatisfied
4004,0,2019-07-10 7:42,2019-07-10 7:54,data,4,IND,MNC,M,own,yes,17,1,package_chosen,no,none,yes,27,7,secondary,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,weather,trash_pollutin,iuu,corruption,142,agree_str,disagree,agree_str,disagree,disagree,agree_str,agree_str,agree,agree,trust_entirely,trust_sw,neutral,trust_sw,trust_sw,neutral,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,neutral,neutral,neutral,neutral
4005,1,2019-07-10 7:55,2019-07-10 8:39,data,5,IND,MNC,M,share_employee,yes,17,2,package_chosen,no,strong,yes,36,11,secondary,0,0,0,0,0,1,0,0,0,Purse seine,1,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,weather,trash_pollutin,iuu,corruption,213,agree_str,disagree,agree,disagree,disagree,disagree,agree_str,agree,neutral,trust_entirely,trust_entirely,neutral,neutral,neutral,neutral,trust_sw,neutral,trust_sw,trust_sw,trust_sw,neutral,neutral,neutral,neutral
4006,1,2019-07-10 8:09,2019-07-10 8:18,data,6,IND,MNC,M,share_employee,yes,17,2,package_chosen,no,strong,yes,40,12,secondary,0,0,0,0,0,1,0,0,0,Purse seine,1,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,weather,trash_pollutin,iuu,corruption,178,agree_str,disagree,agree,disagree,disagree,disagree,agree_str,agree_str,neutral,trust_entirely,trust_entirely,neutral,neutral,neutral,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,neutral,neutral,neutral,neutral
4007,1,2019-07-10 8:18,2019-07-10 8:28,data,7,IND,MNC,M,share_employee,yes,17,1,package_chosen,no,strong,yes,35,20,secondary,0,0,0,0,0,1,0,0,0,Purse seine,1,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,weather,trash_pollutin,iuu,corruption,142,agree_str,disagree,agree,disagree,disagree,disagree,agree_str,agree,agree,trust_entirely,trust_entirely,neutral,neutral,neutral,trust_sw,trust_sw,neutral,trust_sw,trust_sw,trust_sw,neutral,neutral,neutral,satisfied
4008,1,2019-07-10 8:28,2019-07-10 8:37,data,8,IND,MNC,M,share_employee,yes,17,2,package_chosen,no,strong,yes,17,2,secondary,0,0,0,0,0,1,0,0,0,Purse seine,1,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,weather,trash_pollutin,iuu,corruption,142,agree_str,agree,agree_str,disagree,disagree,disagree,agree_str,agree,neutral,trust_entirely,trust_entirely,neutral,neutral,neutral,neutral,trust_sw,neutral,trust_sw,trust_sw,trust_sw,neutral,neutral,neutral,neutral
4009,1,2019-07-10 8:42,2019-07-10 8:58,data,9,IND,MNC,M,share_employee,yes,17,1,package_chosen,yes,strong,yes,45,35,primary,0,0,0,0,0,1,0,0,0,Purse seine,1,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,weather,trash_pollutin,iuu,corruption,213,agree_str,disagree,agree,disagree,neutral,disagree,agree_str,agree_str,agree,trust_entirely,trust_entirely,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,neutral,neutral,neutral,neutral
4010,1,2019-07-10 8:58,2019-07-10 9:12,data,10,IND,MNC,M,own,yes,17,2,package_chosen,no,strong,yes,37,15,secondary,0,0,0,0,0,1,0,0,0,Purse seine,1,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,1,1,0,1,0,0,0,weather,trash_pollutin,iuu,corruption,426,agree,disagree,agree,disagree,disagree,disagree,agree_str,agree_str,neutral,trust_entirely,trust_entirely,neutral,neutral,neutral,neutral,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,neutral,neutral,neutral,neutral
4011,1,2019-07-11 3:06,2019-07-11 4:21,data,11,IND,MNC,M,share_employee,yes,17,1,package_chosen,no,strong,yes,50,35,primary,0,0,0,0,1,0,0,0,0,Gillnet,0,0,0,0,1,0,1,0,GPS Garmin 10,0,0,0,0,1,0,0,1,0,0,1,0,0,0,weather,trash_pollutin,iuu,corruption,178,agree_str,disagree,agree,disagree,disagree,disagree,agree_str,agree_str,neutral,trust_entirely,trust_entirely,distrust_sw,distrust_sw,neutral,neutral,trust_sw,neutral,trust_sw,distrust_sw,distrust_sw,neutral,satisfied,neutral,unsatisfied
4012,2,2019-07-11 3:26,2019-07-11 4:22,data,12,IND,MNC,M,own,yes,17,1,package_chosen,no,strong,no,27,8,vocational,0,0,0,0,1,0,0,0,1,Gillnet,0,0,0,0,1,0,1,0,GPS garmin 10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,weather,trash_pollutin,iuu,corruption,355,agree,disagree,agree,disagree,agree,disagree,agree_str,agree,agree,trust_entirely,trust_entirely,neutral,trust_sw,neutral,neutral,trust_sw,neutral,trust_sw,trust_sw,trust_sw,neutral,neutral,neutral,neutral
4013,2,2019-07-11 3:45,2019-07-11 4:23,data,13,IND,MNC,M,share_employee,yes,17,2,package_chosen,no,strong,no,46,35,primary,0,0,0,0,1,0,0,0,0,Gillnet,0,0,0,0,1,0,0,0,GPS garmin 10,0,0,0,1,1,0,0,1,0,0,0,0,0,0,weather,iuu,trash_pollutin,corruption,142,agree,disagree,agree,disagree,neutral,neutral,agree_str,agree,agree,trust_entirely,trust_entirely,neutral,neutral,neutral,neutral,trust_sw,neutral,trust_sw,neutral,neutral,neutral,neutral,neutral,unsatisfied
4014,2,2019-07-11 3:58,2019-07-11 4:25,data,14,IND,MNC,M,own,yes,20,2,package_chosen,no,strong,no,30,10,vocational,0,0,0,0,1,0,0,0,1,Gillnet,0,0,0,0,1,0,0,0,GPS garmin 10,0,0,0,1,1,0,0,1,0,0,0,0,0,0,weather,iuu,trash_pollutin,corruption,355,agree_str,disagree,agree,disagree,disagree,disagree,agree_str,agree_str,neutral,trust_entirely,trust_entirely,distrust_entirely,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,neutral,neutral,neutral,unsatisfied
4015,2,2019-07-11 4:05,2019-07-11 4:26,data,15,IND,MNC,M,own,yes,16,1,package_chosen,no,strong,no,30,11,vocational,0,0,0,0,1,0,0,0,0,Gillnet,0,0,0,0,1,0,1,0,GPS garmin 1p,0,0,0,1,1,0,0,1,0,0,0,0,0,0,weather,iuu,trash_pollutin,corruption,320,agree,disagree,agree,agree,disagree,disagree,agree_str,agree,disagree_str,trust_entirely,trust_entirely,distrust_entirely,neutral,neutral,neutral,trust_sw,trust_sw,trust_sw,trust_sw,distrust_sw,neutral,neutral,neutral,unsatisfied
4016,2,2019-07-11 4:12,2019-07-11 4:28,data,16,IND,MNC,M,own,yes,16,1,package_chosen,no,strong,no,36,20,vocational,0,0,0,0,1,0,0,0,0,Gillnet,0,0,0,0,1,0,1,0,GPS garmin 10,0,0,0,1,1,0,0,1,0,0,0,0,0,0,corruption,weather,iuu,trash_pollutin,320,agree_str,disagree,agree,disagree,disagree,disagree,agree_str,agree,disagree_str,trust_entirely,trust_entirely,distrust_entirely,distrust_entirely,neutral,neutral,trust_sw,trust_sw,trust_sw,neutral,neutral,neutral,neutral,neutral,unsatisfied
4017,0,2019-07-11 4:45,2019-07-11 5:00,data,1,IND,MNC,M,own,yes,11,2,package_chosen,no,weak,no,37,10,primary,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,weather,iuu,trash_pollutin,corruption,106,agree_str,disagree,agree,disagree,disagree,agree,agree_str,agree,neutral,trust_entirely,trust_sw,neutral,neutral,neutral,neutral,trust_sw,trust_sw,trust_sw,neutral,neutral,neutral,neutral,neutral,neutral
4018,-5,2019-07-11 5:01,2019-07-11 5:24,data,2,IND,MNC,M,share_employee,yes,6,1,no_package,no,none,no,55,40,primary,0,0,0,0,0,0,0,0,1,Jaring angkat,0,0,0,0,0,0,0,1,NA,0,0,0,1,1,0,0,0,0,0,0,0,0,1,weather,trash_pollutin,iuu,corruption,71,agree,disagree,agree,disagree,disagree,disagree,agree_str,agree,disagree,trust_entirely,trust_entirely,neutral,neutral,neutral,neutral,neutral,neutral,trust_sw,trust_sw,trust_sw,neutral,neutral,neutral,neutral
4019,1,2019-07-11 5:36,2019-07-11 5:50,data,3,IND,MNC,M,own,yes,6,2,package_chosen,no,moderate,no,50,35,secondary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,weather,trash_pollutin,iuu,corruption,106,agree,disagree,agree,disagree,disagree,disagree,agree_str,agree_str,neutral,trust_entirely,trust_entirely,neutral,trust_sw,trust_sw,trust_sw,trust_sw,neutral,trust_sw,trust_sw,trust_sw,neutral,neutral,neutral,neutral
4020,0,2019-07-11 5:53,2019-07-11 6:04,data,5,IND,MNC,M,own,yes,6,2,package_chosen,no,moderate,no,45,30,primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,weather,trash_pollutin,iuu,corruption,106,agree,disagree,agree,disagree,disagree,disagree,agree_str,agree,neutral,trust_entirely,trust_entirely,distrust_sw,neutral,neutral,neutral,neutral,neutral,trust_sw,trust_sw,trust_sw,neutral,neutral,neutral,neutral
4021,1,2019-07-11 6:04,2019-07-11 6:12,data,6,IND,MNC,M,own,yes,6,1,package_chosen,no,none,no,40,20,primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,weather,trash_pollutin,iuu,corruption,142,agree,disagree,agree,disagree,disagree,disagree,agree_str,agree,neutral,trust_entirely,trust_entirely,neutral,neutral,trust_sw,trust_sw,trust_sw,neutral,trust_sw,trust_sw,trust_sw,neutral,neutral,neutral,neutral
4022,0,2019-07-11 6:13,2019-07-11 6:18,data,13,IND,MNC,M,own,yes,6,2,package_chosen,no,weak,no,41,25,primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,weather,trash_pollutin,iuu,corruption,106,agree,disagree,agree,disagree,disagree,disagree,agree_str,agree,neutral,trust_entirely,trust_entirely,neutral,neutral,neutral,neutral,trust_sw,neutral,trust_sw,trust_sw,neutral,neutral,neutral,neutral,unsatisfied
4023,0,2019-07-11 7:17,2019-07-11 7:25,data,15,IND,MNC,M,share_employee,yes,6,1,package_chosen,no,weak,no,42,22,primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,1,1,0,0,1,0,0,0,0,0,0,weather,trash_pollutin,iuu,corruption,106,agree,disagree,agree,disagree,disagree,disagree,agree_str,agree,disagree,trust_entirely,trust_entirely,distrust_sw,neutral,neutral,neutral,trust_sw,neutral,trust_sw,trust_sw,trust_sw,neutral,neutral,neutral,neutral
5001,4,2019-08-30 16:23,2019-08-30 20:59,data,7,MEX,PSC,M,own,yes,8,1,package_chosen,yes,weak,no,53,30,other,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,Sos,0,0,0,0,1,0,0,1,0,1,0,0,0,0,corruption,iuu,weather,trash_pollutin,5200,agree,disagree,neutral,agree,agree,agree,agree,disagree,agree,distrust_sw,distrust_sw,distrust_sw,distrust_sw,distrust_entirely,distrust_sw,distrust_sw,NA,NA,distrust_sw,distrust_sw,NA,n_a,n_a,unsatisfied
5002,2,2019-08-31 1:29,2019-08-31 14:11,data,6,MEX,PSC,M,own,yes,7,2,package_chosen,yes,moderate,no,59,42,primary,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,Compas. Boton de emergency,0,0,0,0,1,0,0,1,0,0,0,0,0,0,iuu,trash_pollutin,corruption,weather,7800,agree,disagree_str,agree,agree_str,agree_str,agree_str,agree,agree,agree,trust_entirely,neutral,trust_entirely,neutral,neutral,neutral,neutral,neutral,NA,neutral,neutral,neutral,n_a,n_a,n_a
5003,1,2019-09-02 22:10,2019-09-02 22:53,data,8,MEX,PSC,M,own,yes,8,1,package_chosen,yes,moderate,no,33,15,university,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,Zanahoria. Tracker jj cota ieto,0,0,0,0,1,0,0,1,0,1,0,0,0,0,iuu,corruption,trash_pollutin,weather,2080,agree_str,disagree,neutral,agree_str,agree_str,agree_str,agree,agree_str,agree,neutral,neutral,distrust_entirely,trust_sw,neutral,distrust_sw,trust_sw,distrust_entirely,trust_sw,trust_sw,trust_sw,neutral,satisfied,satisfied,satisfied
5004,3,2019-08-31 14:53,2019-08-31 16:49,data,5,MEX,PSC,M,own,yes,8,2,package_chosen,yes,moderate,no,57,32,primary,0,1,0,0,1,1,0,1,1,Buceo,1,1,0,0,0,1,0,1,SOS.  Zanahoria,0,0,0,0,1,0,0,1,1,0,0,0,0,0,corruption,iuu,trash_pollutin,weather,1300,neutral,disagree_str,neutral,agree_str,agree_str,agree_str,agree_str,agree_str,neutral,distrust_sw,distrust_sw,trust_entirely,distrust_sw,distrust_sw,neutral,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,satisfied,satisfied,satisfied
5005,4,2019-08-31 17:02,2019-08-31 19:57,data,8,MEX,PSC,M,own,yes,7,2,package_chosen,yes,moderate,no,39,28,primary,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,Zanahoria,1,0,0,0,0,0,0,1,1,1,0,0,0,0,corruption,iuu,trash_pollutin,weather,780,agree,disagree,neutral,agree,agree,agree,agree,agree,agree,neutral,neutral,distrust_entirely,neutral,neutral,trust_entirely,trust_entirely,NA,neutral,neutral,neutral,neutral,neutral,neutral,neutral
5006,4,2019-08-31 20:03,2019-08-31 21:59,data,9,MEX,PSC,M,own,yes,8,1,package_chosen,yes,none,no,58,45,other,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,Zanahoria,1,0,0,0,1,0,0,1,1,1,0,0,0,0,iuu,corruption,weather,trash_pollutin,468,disagree,disagree_str,disagree,agree_str,agree_str,agree_str,agree,agree,agree,distrust_sw,distrust_sw,distrust_sw,distrust_sw,distrust_sw,distrust_sw,distrust_sw,distrust_sw,distrust_sw,distrust_sw,distrust_sw,distrust_sw,n_a,n_a,n_a
5007,1,2019-09-01 18:21,2019-09-01 19:17,data,4,MEX,PSC,M,own,yes,7,1,package_chosen,yes,moderate,no,65,58,primary,0,1,0,1,1,1,1,0,1,Suripera,1,1,0,0,1,1,1,0,Zanahoria,0,0,0,0,1,0,1,1,1,1,0,0,0,0,corruption,iuu,weather,trash_pollutin,5980,agree,disagree,agree,agree_str,agree_str,agree_str,agree_str,agree,agree,distrust_entirely,distrust_entirely,distrust_entirely,distrust_sw,distrust_sw,distrust_sw,distrust_sw,distrust_sw,distrust_sw,distrust_sw,distrust_sw,distrust_sw,n_a,n_a,satisfied
5008,1,2019-09-01 19:50,2019-09-01 20:27,data,2,MEX,PSC,M,own,yes,8,1,package_chosen,yes,none,no,64,52,primary,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,Zanahoria,0,0,0,0,1,0,0,1,0,1,0,0,0,0,iuu,trash_pollutin,weather,corruption,416,agree,agree,disagree,agree_str,agree_str,agree_str,agree_str,agree,agree,trust_entirely,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,distrust_sw,distrust_sw,trust_sw,trust_sw,neutral,n_a,n_a,satisfied
5009,4,2019-09-01 22:56,2019-09-01 23:38,data,16,MEX,PSC,M,share_collective,yes,8,2,package_chosen,yes,weak,no,42,22,university,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,Zanahoria en desuso,0,0,0,0,1,0,0,1,1,0,0,0,1,0,iuu,corruption,trash_pollutin,weather,1300,agree_str,neutral,disagree_str,agree,agree_str,agree_str,disagree,disagree,agree,distrust_sw,neutral,distrust_sw,distrust_sw,distrust_sw,trust_sw,trust_entirely,trust_entirely,trust_entirely,neutral,neutral,trust_sw,n_a,n_a,satisfied_ext
5010,3,2019-09-02 17:02,2019-09-02 18:18,data,11,MEX,PSC,M,own,yes,8,1,package_chosen,yes,none,no,42,30,primary,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,Zanahoris,0,0,0,0,1,0,0,1,1,1,0,0,0,0,corruption,iuu,trash_pollutin,weather,1560,disagree,disagree,disagree,agree,agree,agree,agree,neutral,agree,trust_sw,distrust_sw,distrust_sw,distrust_entirely,distrust_entirely,distrust_entirely,distrust_entirely,distrust_entirely,distrust_entirely,distrust_entirely,distrust_entirely,neutral,unsatisfied,unsatisfied,unsatisfied
5011,3,2019-09-02 18:41,2019-09-02 19:30,data,15,MEX,PSC,M,own,yes,8,1,package_chosen,yes,weak,no,47,26,secondary,0,0,0,0,1,0,0,1,1,Buceo,1,1,0,0,1,1,1,0,"Apps de clima. Zanahoria ya no sirve, caduc<f3>.",0,0,0,0,1,0,0,1,0,1,0,0,0,0,iuu,corruption,trash_pollutin,weather,832,agree_str,agree,agree,agree_str,agree_str,agree,disagree,agree,agree,trust_sw,distrust_entirely,distrust_entirely,neutral,neutral,distrust_entirely,NA,trust_sw,trust_sw,distrust_sw,distrust_sw,distrust_sw,satisfied,n_a,unsatisfied
5012,1,2019-09-02 19:38,2019-09-02 21:21,data,13,MEX,PSC,M,share_collective,yes,8,1,package_chosen,yes,moderate,no,52,15,primary,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,Zanahoria,0,0,0,0,1,0,0,1,0,1,0,0,0,0,iuu,weather,corruption,trash_pollutin,416,agree,disagree,agree,agree,agree,agree,agree,neutral,disagree,neutral,distrust_sw,distrust_sw,neutral,distrust_sw,NA,NA,trust_sw,NA,distrust_entirely,neutral,trust_sw,n_a,satisfied,unsatisfied
5013,4,2019-09-05 1:38,2019-09-05 1:52,data,14,MEX,PSC,M,share_employee,yes,8,2,package_chosen,yes,moderate,no,26,10,secondary,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,Zanagoria no puesta,1,0,0,0,1,0,0,1,0,1,0,0,0,0,corruption,trash_pollutin,weather,iuu,312,agree,disagree,agree,agree,agree_str,agree_str,agree,disagree,agree,trust_sw,neutral,distrust_sw,distrust_sw,neutral,neutral,trust_sw,trust_sw,trust_sw,neutral,trust_sw,neutral,n_a,n_a,n_a
5014,3,2019-09-05 0:52,2019-09-05 1:14,data,2,MEX,PSC,M,share_employee,yes,7,1,package_chosen,yes,weak,no,30,15,university,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,Zanahoria e-tracker. Solo cuando 20 millas al menos,1,0,0,0,1,0,0,1,0,1,0,0,0,0,iuu,corruption,trash_pollutin,weather,390,agree,neutral,neutral,agree_str,agree_str,neutral,agree_str,neutral,neutral,trust_sw,neutral,distrust_entirely,distrust_sw,distrust_sw,neutral,neutral,neutral,neutral,distrust_sw,distrust_sw,distrust_sw,satisfied,satisfied,satisfied
5015,4,2019-09-05 0:28,2019-09-05 0:47,data,10,MEX,PSC,M,own,yes,7,2,package_chosen,yes,weak,no,48,35,secondary,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,Zanahoria,0,0,0,0,1,0,0,1,0,1,0,0,0,0,trash_pollutin,corruption,iuu,weather,520,agree,neutral,disagree,agree_str,agree_str,agree_str,agree_str,agree_str,agree,distrust_sw,neutral,distrust_sw,distrust_entirely,distrust_entirely,distrust_sw,neutral,trust_sw,distrust_sw,neutral,neutral,neutral,n_a,neutral,neutral
5016,0,2019-09-04 23:55,2019-09-05 0:25,data,3,MEX,PSC,M,own,yes,7,1,package_chosen,no,weak,no,34,16,other,0,0,0,0,0,0,0,1,1,Buceo con java,1,0,0,0,1,1,1,0,Traker anteriormente. Zanahoria se descarga mucho.,0,0,0,0,1,0,0,0,1,1,0,0,1,0,corruption,iuu,weather,trash_pollutin,2340,agree_str,neutral,disagree,agree,agree_str,agree_str,agree_str,agree_str,agree_str,neutral,distrust_entirely,distrust_entirely,distrust_entirely,distrust_entirely,distrust_entirely,distrust_entirely,distrust_entirely,distrust_entirely,distrust_entirely,distrust_entirely,distrust_entirely,neutral,unsatisfied_ext,unsatisfied_ext
5017,4,2019-09-04 22:51,2019-09-04 23:16,data,6,MEX,PSC,M,share_collective,yes,7,2,package_chosen,yes,weak,no,41,30,secondary,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,Zanahoria,0,0,0,0,1,0,0,1,0,1,0,0,0,0,trash_pollutin,corruption,iuu,weather,1560,agree,agree,agree,agree,agree,disagree,agree,agree,agree,trust_sw,distrust_sw,distrust_sw,distrust_sw,distrust_sw,distrust_sw,trust_sw,trust_sw,trust_sw,distrust_sw,distrust_sw,distrust_sw,n_a,n_a,n_a
5018,4,2019-09-03 20:58,2019-09-03 21:33,data,7,MEX,PSC,M,share_collective,yes,8,1,package_chosen,yes,moderate,no,50,25,secondary,0,0,0,0,0,1,0,0,1,Red Magdalena 1 chango,1,1,0,0,1,1,1,0,Zanahoria,0,0,0,0,1,0,0,1,0,1,0,0,0,0,corruption,trash_pollutin,iuu,weather,520,NA,disagree,disagree,agree,agree,agree,agree,disagree,neutral,trust_sw,trust_sw,distrust_sw,neutral,neutral,trust_sw,trust_sw,distrust_entirely,distrust_entirely,distrust_sw,distrust_sw,distrust_entirely,n_a,satisfied,neutral
5019,3,2019-09-03 22:35,2019-09-03 23:06,data,2,MEX,PSC,M,share_collective,yes,8,1,package_chosen,yes,moderate,no,41,20,secondary,0,0,0,0,0,1,0,1,1,Buceo,1,1,0,0,1,1,1,0,Zanahoria no en uso,1,0,0,0,1,0,0,1,0,1,0,0,0,0,corruption,trash_pollutin,iuu,weather,520,agree,disagree,agree,agree,agree,disagree,disagree,agree,disagree,trust_entirely,neutral,distrust_sw,distrust_sw,distrust_sw,neutral,neutral,distrust_sw,NA,neutral,neutral,neutral,n_a,n_a,n_a
5020,0,2019-09-03 23:44,2019-09-04 0:08,data,16,MEX,PSC,M,share_collective,yes,7,2,no_package,yes,moderate,no,47,20,other,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,Zanahoria,0,0,0,0,1,0,1,1,0,1,0,0,0,0,trash_pollutin,iuu,corruption,weather,780,neutral,disagree,agree,agree,neutral,agree,agree,agree,neutral,neutral,neutral,distrust_sw,neutral,distrust_sw,neutral,trust_sw,neutral,NA,neutral,neutral,distrust_sw,n_a,n_a,n_a
5021,4,2019-09-04 0:16,2019-09-04 0:34,data,14,MEX,PSC,M,share_employee,yes,8,2,package_chosen,yes,weak,no,19,5,other,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,NA,0,0,0,0,1,0,0,1,0,1,0,0,0,0,trash_pollutin,iuu,corruption,weather,624,agree,disagree,agree,agree,agree,disagree,agree,agree,agree,trust_sw,trust_sw,distrust_sw,neutral,neutral,neutral,neutral,trust_entirely,neutral,neutral,neutral,neutral,n_a,n_a,n_a
5023,4,2019-09-03 23:06,2019-09-03 23:39,data,3,MEX,PSC,M,own,yes,8,2,package_chosen,yes,moderate,no,48,30,secondary,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,Zaahoria no funciona,1,0,0,0,1,0,0,1,0,1,0,0,0,0,corruption,iuu,trash_pollutin,weather,416,disagree,disagree,neutral,agree,agree,agree,agree,agree,disagree,neutral,distrust_sw,distrust_entirely,distrust_entirely,neutral,distrust_entirely,distrust_entirely,distrust_entirely,NA,distrust_entirely,distrust_entirely,distrust_entirely,n_a,n_a,n_a
5024,-5,2019-09-02 15:17,2019-09-02 15:51,data,14,MEX,PSC,M,own,yes,8,1,no_package,yes,none,no,43,25,other,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,Zanahoria la pude a companero,1,0,0,0,1,0,0,1,0,1,0,0,0,0,corruption,iuu,trash_pollutin,weather,364,disagree,agree,agree,agree,agree,agree,disagree,agree,agree,distrust_sw,neutral,distrust_sw,distrust_sw,neutral,distrust_sw,neutral,neutral,NA,neutral,distrust_sw,neutral,n_a,n_a,neutral
5025,0,2019-09-04 0:34,2019-09-04 0:54,data,13,MEX,PSC,M,share_employee,yes,7,2,package_chosen,yes,moderate,no,27,15,university,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,Zanahoria,0,0,0,0,1,0,0,1,0,1,0,0,0,0,corruption,iuu,trash_pollutin,weather,364,disagree,agree,neutral,agree_str,agree_str,agree_str,agree_str,agree_str,disagree,trust_sw,neutral,distrust_sw,distrust_sw,distrust_sw,distrust_sw,distrust_sw,trust_sw,trust_sw,neutral,neutral,neutral,satisfied,neutral,unsatisfied
5026,4,2019-09-04 17:31,2019-09-04 18:38,data,1,MEX,PSC,M,own,yes,9,2,package_chosen,yes,moderate,no,60,45,primary,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,Zanahoria,1,0,0,0,1,0,0,1,0,1,0,0,0,0,trash_pollutin,corruption,iuu,weather,1560,agree,disagree_str,agree,agree,agree,neutral,agree,agree,agree,trust_sw,trust_sw,trust_sw,trust_sw,distrust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,trust_sw,n_a,n_a,satisfied
